PJME_MW,dow,doy,year,month,quarter,hour,dom,date,season,year_diff
32662.0,3,17,2002,1,1,15,17,2002-01-17,Winter,0.0
32300.0,3,17,2002,1,1,16,17,2002-01-17,Winter,0.0
33198.0,3,17,2002,1,1,17,17,2002-01-17,Winter,0.0
35910.0,3,17,2002,1,1,18,17,2002-01-17,Winter,0.0
36509.0,3,17,2002,1,1,19,17,2002-01-17,Winter,0.0
36033.0,3,17,2002,1,1,20,17,2002-01-17,Winter,0.0
35209.0,3,17,2002,1,1,21,17,2002-01-17,Winter,0.0
33595.0,3,17,2002,1,1,22,17,2002-01-17,Winter,0.0
31175.0,3,17,2002,1,1,23,17,2002-01-17,Winter,0.0
28634.0,4,18,2002,1,1,0,18,2002-01-18,Winter,0.0
26991.0,4,18,2002,1,1,1,18,2002-01-18,Winter,0.0
26036.0,4,18,2002,1,1,2,18,2002-01-18,Winter,0.0
25787.0,4,18,2002,1,1,3,18,2002-01-18,Winter,0.0
25692.0,4,18,2002,1,1,4,18,2002-01-18,Winter,0.0
26353.0,4,18,2002,1,1,5,18,2002-01-18,Winter,0.0
28479.0,4,18,2002,1,1,6,18,2002-01-18,Winter,0.0
32477.0,4,18,2002,1,1,7,18,2002-01-18,Winter,0.0
35145.0,4,18,2002,1,1,8,18,2002-01-18,Winter,0.0
35117.0,4,18,2002,1,1,9,18,2002-01-18,Winter,0.0
34911.0,4,18,2002,1,1,10,18,2002-01-18,Winter,0.0
34741.0,4,18,2002,1,1,11,18,2002-01-18,Winter,0.0
34277.0,4,18,2002,1,1,12,18,2002-01-18,Winter,0.0
33600.0,4,18,2002,1,1,13,18,2002-01-18,Winter,0.0
33269.0,4,18,2002,1,1,14,18,2002-01-18,Winter,0.0
32774.0,4,18,2002,1,1,15,18,2002-01-18,Winter,0.0
32506.0,4,18,2002,1,1,16,18,2002-01-18,Winter,0.0
33203.0,4,18,2002,1,1,17,18,2002-01-18,Winter,0.0
35883.0,4,18,2002,1,1,18,18,2002-01-18,Winter,0.0
36530.0,4,18,2002,1,1,19,18,2002-01-18,Winter,0.0
35805.0,4,18,2002,1,1,20,18,2002-01-18,Winter,0.0
35076.0,4,18,2002,1,1,21,18,2002-01-18,Winter,0.0
33741.0,4,18,2002,1,1,22,18,2002-01-18,Winter,0.0
32008.0,4,18,2002,1,1,23,18,2002-01-18,Winter,0.0
30189.0,5,19,2002,1,1,0,19,2002-01-19,Winter,0.0
28412.0,5,19,2002,1,1,1,19,2002-01-19,Winter,0.0
27385.0,5,19,2002,1,1,2,19,2002-01-19,Winter,0.0
26944.0,5,19,2002,1,1,3,19,2002-01-19,Winter,0.0
26832.0,5,19,2002,1,1,4,19,2002-01-19,Winter,0.0
26937.0,5,19,2002,1,1,5,19,2002-01-19,Winter,0.0
27499.0,5,19,2002,1,1,6,19,2002-01-19,Winter,0.0
28673.0,5,19,2002,1,1,7,19,2002-01-19,Winter,0.0
30199.0,5,19,2002,1,1,8,19,2002-01-19,Winter,0.0
31999.0,5,19,2002,1,1,9,19,2002-01-19,Winter,0.0
33554.0,5,19,2002,1,1,10,19,2002-01-19,Winter,0.0
34453.0,5,19,2002,1,1,11,19,2002-01-19,Winter,0.0
34518.0,5,19,2002,1,1,12,19,2002-01-19,Winter,0.0
34413.0,5,19,2002,1,1,13,19,2002-01-19,Winter,0.0
34207.0,5,19,2002,1,1,14,19,2002-01-19,Winter,0.0
33729.0,5,19,2002,1,1,15,19,2002-01-19,Winter,0.0
34078.0,5,19,2002,1,1,16,19,2002-01-19,Winter,0.0
34640.0,5,19,2002,1,1,17,19,2002-01-19,Winter,0.0
36555.0,5,19,2002,1,1,18,19,2002-01-19,Winter,0.0
36438.0,5,19,2002,1,1,19,19,2002-01-19,Winter,0.0
35458.0,5,19,2002,1,1,20,19,2002-01-19,Winter,0.0
34569.0,5,19,2002,1,1,21,19,2002-01-19,Winter,0.0
32986.0,5,19,2002,1,1,22,19,2002-01-19,Winter,0.0
31565.0,5,19,2002,1,1,23,19,2002-01-19,Winter,0.0
29587.0,6,20,2002,1,1,0,20,2002-01-20,Winter,0.0
27980.0,6,20,2002,1,1,1,20,2002-01-20,Winter,0.0
26895.0,6,20,2002,1,1,2,20,2002-01-20,Winter,0.0
26380.0,6,20,2002,1,1,3,20,2002-01-20,Winter,0.0
26223.0,6,20,2002,1,1,4,20,2002-01-20,Winter,0.0
26245.0,6,20,2002,1,1,5,20,2002-01-20,Winter,0.0
26755.0,6,20,2002,1,1,6,20,2002-01-20,Winter,0.0
27834.0,6,20,2002,1,1,7,20,2002-01-20,Winter,0.0
28691.0,6,20,2002,1,1,8,20,2002-01-20,Winter,0.0
29851.0,6,20,2002,1,1,9,20,2002-01-20,Winter,0.0
30324.0,6,20,2002,1,1,10,20,2002-01-20,Winter,0.0
30367.0,6,20,2002,1,1,11,20,2002-01-20,Winter,0.0
30179.0,6,20,2002,1,1,12,20,2002-01-20,Winter,0.0
29707.0,6,20,2002,1,1,13,20,2002-01-20,Winter,0.0
28996.0,6,20,2002,1,1,14,20,2002-01-20,Winter,0.0
28447.0,6,20,2002,1,1,15,20,2002-01-20,Winter,0.0
28269.0,6,20,2002,1,1,16,20,2002-01-20,Winter,0.0
29677.0,6,20,2002,1,1,17,20,2002-01-20,Winter,0.0
32781.0,6,20,2002,1,1,18,20,2002-01-20,Winter,0.0
33975.0,6,20,2002,1,1,19,20,2002-01-20,Winter,0.0
33531.0,6,20,2002,1,1,20,20,2002-01-20,Winter,0.0
32970.0,6,20,2002,1,1,21,20,2002-01-20,Winter,0.0
31708.0,6,20,2002,1,1,22,20,2002-01-20,Winter,0.0
30218.0,6,20,2002,1,1,23,20,2002-01-20,Winter,0.0
28368.0,0,21,2002,1,1,0,21,2002-01-21,Winter,0.0
27160.0,0,21,2002,1,1,1,21,2002-01-21,Winter,0.0
26516.0,0,21,2002,1,1,2,21,2002-01-21,Winter,0.0
26312.0,0,21,2002,1,1,3,21,2002-01-21,Winter,0.0
26336.0,0,21,2002,1,1,4,21,2002-01-21,Winter,0.0
27053.0,0,21,2002,1,1,5,21,2002-01-21,Winter,0.0
28548.0,0,21,2002,1,1,6,21,2002-01-21,Winter,0.0
31097.0,0,21,2002,1,1,7,21,2002-01-21,Winter,0.0
33140.0,0,21,2002,1,1,8,21,2002-01-21,Winter,0.0
34318.0,0,21,2002,1,1,9,21,2002-01-21,Winter,0.0
35603.0,0,21,2002,1,1,10,21,2002-01-21,Winter,0.0
36316.0,0,21,2002,1,1,11,21,2002-01-21,Winter,0.0
36358.0,0,21,2002,1,1,12,21,2002-01-21,Winter,0.0
35528.0,0,21,2002,1,1,13,21,2002-01-21,Winter,0.0
34665.0,0,21,2002,1,1,14,21,2002-01-21,Winter,0.0
33618.0,0,21,2002,1,1,15,21,2002-01-21,Winter,0.0
33044.0,0,21,2002,1,1,16,21,2002-01-21,Winter,0.0
33678.0,0,21,2002,1,1,17,21,2002-01-21,Winter,0.0
36296.0,0,21,2002,1,1,18,21,2002-01-21,Winter,0.0
37167.0,0,21,2002,1,1,19,21,2002-01-21,Winter,0.0
36476.0,0,21,2002,1,1,20,21,2002-01-21,Winter,0.0
35469.0,0,21,2002,1,1,21,21,2002-01-21,Winter,0.0
33982.0,0,21,2002,1,1,22,21,2002-01-21,Winter,0.0
31390.0,0,21,2002,1,1,23,21,2002-01-21,Winter,0.0
28657.0,1,22,2002,1,1,0,22,2002-01-22,Winter,0.0
26850.0,1,22,2002,1,1,1,22,2002-01-22,Winter,0.0
25847.0,1,22,2002,1,1,2,22,2002-01-22,Winter,0.0
25607.0,1,22,2002,1,1,3,22,2002-01-22,Winter,0.0
25613.0,1,22,2002,1,1,4,22,2002-01-22,Winter,0.0
26417.0,1,22,2002,1,1,5,22,2002-01-22,Winter,0.0
28681.0,1,22,2002,1,1,6,22,2002-01-22,Winter,0.0
32879.0,1,22,2002,1,1,7,22,2002-01-22,Winter,0.0
35150.0,1,22,2002,1,1,8,22,2002-01-22,Winter,0.0
34649.0,1,22,2002,1,1,9,22,2002-01-22,Winter,0.0
34042.0,1,22,2002,1,1,10,22,2002-01-22,Winter,0.0
33657.0,1,22,2002,1,1,11,22,2002-01-22,Winter,0.0
33342.0,1,22,2002,1,1,12,22,2002-01-22,Winter,0.0
32625.0,1,22,2002,1,1,13,22,2002-01-22,Winter,0.0
32067.0,1,22,2002,1,1,14,22,2002-01-22,Winter,0.0
31459.0,1,22,2002,1,1,15,22,2002-01-22,Winter,0.0
31234.0,1,22,2002,1,1,16,22,2002-01-22,Winter,0.0
32005.0,1,22,2002,1,1,17,22,2002-01-22,Winter,0.0
34816.0,1,22,2002,1,1,18,22,2002-01-22,Winter,0.0
36138.0,1,22,2002,1,1,19,22,2002-01-22,Winter,0.0
35755.0,1,22,2002,1,1,20,22,2002-01-22,Winter,0.0
35021.0,1,22,2002,1,1,21,22,2002-01-22,Winter,0.0
33501.0,1,22,2002,1,1,22,22,2002-01-22,Winter,0.0
30939.0,1,22,2002,1,1,23,22,2002-01-22,Winter,0.0
28436.0,2,23,2002,1,1,0,23,2002-01-23,Winter,0.0
26624.0,2,23,2002,1,1,1,23,2002-01-23,Winter,0.0
25582.0,2,23,2002,1,1,2,23,2002-01-23,Winter,0.0
25176.0,2,23,2002,1,1,3,23,2002-01-23,Winter,0.0
24999.0,2,23,2002,1,1,4,23,2002-01-23,Winter,0.0
25526.0,2,23,2002,1,1,5,23,2002-01-23,Winter,0.0
27560.0,2,23,2002,1,1,6,23,2002-01-23,Winter,0.0
31674.0,2,23,2002,1,1,7,23,2002-01-23,Winter,0.0
34277.0,2,23,2002,1,1,8,23,2002-01-23,Winter,0.0
34235.0,2,23,2002,1,1,9,23,2002-01-23,Winter,0.0
34060.0,2,23,2002,1,1,10,23,2002-01-23,Winter,0.0
34163.0,2,23,2002,1,1,11,23,2002-01-23,Winter,0.0
34057.0,2,23,2002,1,1,12,23,2002-01-23,Winter,0.0
33608.0,2,23,2002,1,1,13,23,2002-01-23,Winter,0.0
33423.0,2,23,2002,1,1,14,23,2002-01-23,Winter,0.0
33029.0,2,23,2002,1,1,15,23,2002-01-23,Winter,0.0
32800.0,2,23,2002,1,1,16,23,2002-01-23,Winter,0.0
33562.0,2,23,2002,1,1,17,23,2002-01-23,Winter,0.0
35758.0,2,23,2002,1,1,18,23,2002-01-23,Winter,0.0
36038.0,2,23,2002,1,1,19,23,2002-01-23,Winter,0.0
35100.0,2,23,2002,1,1,20,23,2002-01-23,Winter,0.0
34138.0,2,23,2002,1,1,21,23,2002-01-23,Winter,0.0
32370.0,2,23,2002,1,1,22,23,2002-01-23,Winter,0.0
29669.0,2,23,2002,1,1,23,23,2002-01-23,Winter,0.0
27106.0,3,24,2002,1,1,0,24,2002-01-24,Winter,0.0
25248.0,3,24,2002,1,1,1,24,2002-01-24,Winter,0.0
24278.0,3,24,2002,1,1,2,24,2002-01-24,Winter,0.0
23757.0,3,24,2002,1,1,3,24,2002-01-24,Winter,0.0
23661.0,3,24,2002,1,1,4,24,2002-01-24,Winter,0.0
24301.0,3,24,2002,1,1,5,24,2002-01-24,Winter,0.0
26357.0,3,24,2002,1,1,6,24,2002-01-24,Winter,0.0
30552.0,3,24,2002,1,1,7,24,2002-01-24,Winter,0.0
33251.0,3,24,2002,1,1,8,24,2002-01-24,Winter,0.0
33327.0,3,24,2002,1,1,9,24,2002-01-24,Winter,0.0
33520.0,3,24,2002,1,1,10,24,2002-01-24,Winter,0.0
33760.0,3,24,2002,1,1,11,24,2002-01-24,Winter,0.0
33944.0,3,24,2002,1,1,12,24,2002-01-24,Winter,0.0
33305.0,3,24,2002,1,1,13,24,2002-01-24,Winter,0.0
32808.0,3,24,2002,1,1,14,24,2002-01-24,Winter,0.0
32374.0,3,24,2002,1,1,15,24,2002-01-24,Winter,0.0
32283.0,3,24,2002,1,1,16,24,2002-01-24,Winter,0.0
33001.0,3,24,2002,1,1,17,24,2002-01-24,Winter,0.0
35004.0,3,24,2002,1,1,18,24,2002-01-24,Winter,0.0
35110.0,3,24,2002,1,1,19,24,2002-01-24,Winter,0.0
34249.0,3,24,2002,1,1,20,24,2002-01-24,Winter,0.0
33115.0,3,24,2002,1,1,21,24,2002-01-24,Winter,0.0
31440.0,3,24,2002,1,1,22,24,2002-01-24,Winter,0.0
29027.0,3,24,2002,1,1,23,24,2002-01-24,Winter,0.0
26591.0,4,25,2002,1,1,0,25,2002-01-25,Winter,0.0
24631.0,4,25,2002,1,1,1,25,2002-01-25,Winter,0.0
23768.0,4,25,2002,1,1,2,25,2002-01-25,Winter,0.0
23536.0,4,25,2002,1,1,3,25,2002-01-25,Winter,0.0
23673.0,4,25,2002,1,1,4,25,2002-01-25,Winter,0.0
24339.0,4,25,2002,1,1,5,25,2002-01-25,Winter,0.0
26636.0,4,25,2002,1,1,6,25,2002-01-25,Winter,0.0
30873.0,4,25,2002,1,1,7,25,2002-01-25,Winter,0.0
33601.0,4,25,2002,1,1,8,25,2002-01-25,Winter,0.0
33380.0,4,25,2002,1,1,9,25,2002-01-25,Winter,0.0
33231.0,4,25,2002,1,1,10,25,2002-01-25,Winter,0.0
33190.0,4,25,2002,1,1,11,25,2002-01-25,Winter,0.0
32632.0,4,25,2002,1,1,12,25,2002-01-25,Winter,0.0
32033.0,4,25,2002,1,1,13,25,2002-01-25,Winter,0.0
31739.0,4,25,2002,1,1,14,25,2002-01-25,Winter,0.0
31204.0,4,25,2002,1,1,15,25,2002-01-25,Winter,0.0
30721.0,4,25,2002,1,1,16,25,2002-01-25,Winter,0.0
31278.0,4,25,2002,1,1,17,25,2002-01-25,Winter,0.0
33382.0,4,25,2002,1,1,18,25,2002-01-25,Winter,0.0
34438.0,4,25,2002,1,1,19,25,2002-01-25,Winter,0.0
33813.0,4,25,2002,1,1,20,25,2002-01-25,Winter,0.0
33190.0,4,25,2002,1,1,21,25,2002-01-25,Winter,0.0
32148.0,4,25,2002,1,1,22,25,2002-01-25,Winter,0.0
30385.0,4,25,2002,1,1,23,25,2002-01-25,Winter,0.0
28240.0,5,26,2002,1,1,0,26,2002-01-26,Winter,0.0
26557.0,5,26,2002,1,1,1,26,2002-01-26,Winter,0.0
25585.0,5,26,2002,1,1,2,26,2002-01-26,Winter,0.0
25219.0,5,26,2002,1,1,3,26,2002-01-26,Winter,0.0
25035.0,5,26,2002,1,1,4,26,2002-01-26,Winter,0.0
25199.0,5,26,2002,1,1,5,26,2002-01-26,Winter,0.0
26029.0,5,26,2002,1,1,6,26,2002-01-26,Winter,0.0
27457.0,5,26,2002,1,1,7,26,2002-01-26,Winter,0.0
28751.0,5,26,2002,1,1,8,26,2002-01-26,Winter,0.0
30013.0,5,26,2002,1,1,9,26,2002-01-26,Winter,0.0
30631.0,5,26,2002,1,1,10,26,2002-01-26,Winter,0.0
30412.0,5,26,2002,1,1,11,26,2002-01-26,Winter,0.0
29707.0,5,26,2002,1,1,12,26,2002-01-26,Winter,0.0
28672.0,5,26,2002,1,1,13,26,2002-01-26,Winter,0.0
27678.0,5,26,2002,1,1,14,26,2002-01-26,Winter,0.0
26837.0,5,26,2002,1,1,15,26,2002-01-26,Winter,0.0
26477.0,5,26,2002,1,1,16,26,2002-01-26,Winter,0.0
27125.0,5,26,2002,1,1,17,26,2002-01-26,Winter,0.0
29558.0,5,26,2002,1,1,18,26,2002-01-26,Winter,0.0
30833.0,5,26,2002,1,1,19,26,2002-01-26,Winter,0.0
30441.0,5,26,2002,1,1,20,26,2002-01-26,Winter,0.0
30022.0,5,26,2002,1,1,21,26,2002-01-26,Winter,0.0
29323.0,5,26,2002,1,1,22,26,2002-01-26,Winter,0.0
28039.0,5,26,2002,1,1,23,26,2002-01-26,Winter,0.0
26425.0,6,27,2002,1,1,0,27,2002-01-27,Winter,0.0
25056.0,6,27,2002,1,1,1,27,2002-01-27,Winter,0.0
24169.0,6,27,2002,1,1,2,27,2002-01-27,Winter,0.0
23763.0,6,27,2002,1,1,3,27,2002-01-27,Winter,0.0
23744.0,6,27,2002,1,1,4,27,2002-01-27,Winter,0.0
24021.0,6,27,2002,1,1,5,27,2002-01-27,Winter,0.0
24588.0,6,27,2002,1,1,6,27,2002-01-27,Winter,0.0
25753.0,6,27,2002,1,1,7,27,2002-01-27,Winter,0.0
26735.0,6,27,2002,1,1,8,27,2002-01-27,Winter,0.0
27790.0,6,27,2002,1,1,9,27,2002-01-27,Winter,0.0
28058.0,6,27,2002,1,1,10,27,2002-01-27,Winter,0.0
27813.0,6,27,2002,1,1,11,27,2002-01-27,Winter,0.0
27403.0,6,27,2002,1,1,12,27,2002-01-27,Winter,0.0
26905.0,6,27,2002,1,1,13,27,2002-01-27,Winter,0.0
26180.0,6,27,2002,1,1,14,27,2002-01-27,Winter,0.0
25590.0,6,27,2002,1,1,15,27,2002-01-27,Winter,0.0
25368.0,6,27,2002,1,1,16,27,2002-01-27,Winter,0.0
25893.0,6,27,2002,1,1,17,27,2002-01-27,Winter,0.0
28530.0,6,27,2002,1,1,18,27,2002-01-27,Winter,0.0
30207.0,6,27,2002,1,1,19,27,2002-01-27,Winter,0.0
29973.0,6,27,2002,1,1,20,27,2002-01-27,Winter,0.0
29891.0,6,27,2002,1,1,21,27,2002-01-27,Winter,0.0
28702.0,6,27,2002,1,1,22,27,2002-01-27,Winter,0.0
26937.0,6,27,2002,1,1,23,27,2002-01-27,Winter,0.0
24868.0,0,28,2002,1,1,0,28,2002-01-28,Winter,0.0
23668.0,0,28,2002,1,1,1,28,2002-01-28,Winter,0.0
23061.0,0,28,2002,1,1,2,28,2002-01-28,Winter,0.0
23044.0,0,28,2002,1,1,3,28,2002-01-28,Winter,0.0
23234.0,0,28,2002,1,1,4,28,2002-01-28,Winter,0.0
23994.0,0,28,2002,1,1,5,28,2002-01-28,Winter,0.0
26364.0,0,28,2002,1,1,6,28,2002-01-28,Winter,0.0
30580.0,0,28,2002,1,1,7,28,2002-01-28,Winter,0.0
33278.0,0,28,2002,1,1,8,28,2002-01-28,Winter,0.0
33258.0,0,28,2002,1,1,9,28,2002-01-28,Winter,0.0
32800.0,0,28,2002,1,1,10,28,2002-01-28,Winter,0.0
32442.0,0,28,2002,1,1,11,28,2002-01-28,Winter,0.0
31746.0,0,28,2002,1,1,12,28,2002-01-28,Winter,0.0
31146.0,0,28,2002,1,1,13,28,2002-01-28,Winter,0.0
30754.0,0,28,2002,1,1,14,28,2002-01-28,Winter,0.0
30321.0,0,28,2002,1,1,15,28,2002-01-28,Winter,0.0
30120.0,0,28,2002,1,1,16,28,2002-01-28,Winter,0.0
30422.0,0,28,2002,1,1,17,28,2002-01-28,Winter,0.0
32668.0,0,28,2002,1,1,18,28,2002-01-28,Winter,0.0
34181.0,0,28,2002,1,1,19,28,2002-01-28,Winter,0.0
33636.0,0,28,2002,1,1,20,28,2002-01-28,Winter,0.0
32704.0,0,28,2002,1,1,21,28,2002-01-28,Winter,0.0
31013.0,0,28,2002,1,1,22,28,2002-01-28,Winter,0.0
28406.0,0,28,2002,1,1,23,28,2002-01-28,Winter,0.0
26074.0,1,29,2002,1,1,0,29,2002-01-29,Winter,0.0
24084.0,1,29,2002,1,1,1,29,2002-01-29,Winter,0.0
23207.0,1,29,2002,1,1,2,29,2002-01-29,Winter,0.0
22830.0,1,29,2002,1,1,3,29,2002-01-29,Winter,0.0
22830.0,1,29,2002,1,1,4,29,2002-01-29,Winter,0.0
23468.0,1,29,2002,1,1,5,29,2002-01-29,Winter,0.0
25611.0,1,29,2002,1,1,6,29,2002-01-29,Winter,0.0
30022.0,1,29,2002,1,1,7,29,2002-01-29,Winter,0.0
32067.0,1,29,2002,1,1,8,29,2002-01-29,Winter,0.0
31545.0,1,29,2002,1,1,9,29,2002-01-29,Winter,0.0
31509.0,1,29,2002,1,1,10,29,2002-01-29,Winter,0.0
31448.0,1,29,2002,1,1,11,29,2002-01-29,Winter,0.0
31315.0,1,29,2002,1,1,12,29,2002-01-29,Winter,0.0
31022.0,1,29,2002,1,1,13,29,2002-01-29,Winter,0.0
30867.0,1,29,2002,1,1,14,29,2002-01-29,Winter,0.0
30418.0,1,29,2002,1,1,15,29,2002-01-29,Winter,0.0
30096.0,1,29,2002,1,1,16,29,2002-01-29,Winter,0.0
30293.0,1,29,2002,1,1,17,29,2002-01-29,Winter,0.0
32094.0,1,29,2002,1,1,18,29,2002-01-29,Winter,0.0
33702.0,1,29,2002,1,1,19,29,2002-01-29,Winter,0.0
32889.0,1,29,2002,1,1,20,29,2002-01-29,Winter,0.0
31829.0,1,29,2002,1,1,21,29,2002-01-29,Winter,0.0
30015.0,1,29,2002,1,1,22,29,2002-01-29,Winter,0.0
27442.0,1,29,2002,1,1,23,29,2002-01-29,Winter,0.0
24743.0,2,30,2002,1,1,0,30,2002-01-30,Winter,0.0
22868.0,2,30,2002,1,1,1,30,2002-01-30,Winter,0.0
21932.0,2,30,2002,1,1,2,30,2002-01-30,Winter,0.0
21562.0,2,30,2002,1,1,3,30,2002-01-30,Winter,0.0
21320.0,2,30,2002,1,1,4,30,2002-01-30,Winter,0.0
21816.0,2,30,2002,1,1,5,30,2002-01-30,Winter,0.0
24056.0,2,30,2002,1,1,6,30,2002-01-30,Winter,0.0
28002.0,2,30,2002,1,1,7,30,2002-01-30,Winter,0.0
30702.0,2,30,2002,1,1,8,30,2002-01-30,Winter,0.0
30644.0,2,30,2002,1,1,9,30,2002-01-30,Winter,0.0
30826.0,2,30,2002,1,1,10,30,2002-01-30,Winter,0.0
31096.0,2,30,2002,1,1,11,30,2002-01-30,Winter,0.0
31290.0,2,30,2002,1,1,12,30,2002-01-30,Winter,0.0
30999.0,2,30,2002,1,1,13,30,2002-01-30,Winter,0.0
30949.0,2,30,2002,1,1,14,30,2002-01-30,Winter,0.0
30540.0,2,30,2002,1,1,15,30,2002-01-30,Winter,0.0
30599.0,2,30,2002,1,1,16,30,2002-01-30,Winter,0.0
31341.0,2,30,2002,1,1,17,30,2002-01-30,Winter,0.0
33351.0,2,30,2002,1,1,18,30,2002-01-30,Winter,0.0
33792.0,2,30,2002,1,1,19,30,2002-01-30,Winter,0.0
33081.0,2,30,2002,1,1,20,30,2002-01-30,Winter,0.0
32107.0,2,30,2002,1,1,21,30,2002-01-30,Winter,0.0
30371.0,2,30,2002,1,1,22,30,2002-01-30,Winter,0.0
27809.0,2,30,2002,1,1,23,30,2002-01-30,Winter,0.0
25332.0,3,31,2002,1,1,0,31,2002-01-31,Winter,0.0
23559.0,3,31,2002,1,1,1,31,2002-01-31,Winter,0.0
22734.0,3,31,2002,1,1,2,31,2002-01-31,Winter,0.0
22363.0,3,31,2002,1,1,3,31,2002-01-31,Winter,0.0
22487.0,3,31,2002,1,1,4,31,2002-01-31,Winter,0.0
23087.0,3,31,2002,1,1,5,31,2002-01-31,Winter,0.0
25243.0,3,31,2002,1,1,6,31,2002-01-31,Winter,0.0
29467.0,3,31,2002,1,1,7,31,2002-01-31,Winter,0.0
32370.0,3,31,2002,1,1,8,31,2002-01-31,Winter,0.0
32808.0,3,31,2002,1,1,9,31,2002-01-31,Winter,0.0
33320.0,3,31,2002,1,1,10,31,2002-01-31,Winter,0.0
33751.0,3,31,2002,1,1,11,31,2002-01-31,Winter,0.0
33769.0,3,31,2002,1,1,12,31,2002-01-31,Winter,0.0
33460.0,3,31,2002,1,1,13,31,2002-01-31,Winter,0.0
33299.0,3,31,2002,1,1,14,31,2002-01-31,Winter,0.0
32999.0,3,31,2002,1,1,15,31,2002-01-31,Winter,0.0
33036.0,3,31,2002,1,1,16,31,2002-01-31,Winter,0.0
33846.0,3,31,2002,1,1,17,31,2002-01-31,Winter,0.0
35557.0,3,31,2002,1,1,18,31,2002-01-31,Winter,0.0
35700.0,3,31,2002,1,1,19,31,2002-01-31,Winter,0.0
35045.0,3,31,2002,1,1,20,31,2002-01-31,Winter,0.0
33933.0,3,31,2002,1,1,21,31,2002-01-31,Winter,0.0
31983.0,3,31,2002,1,1,22,31,2002-01-31,Winter,0.0
29872.0,3,31,2002,1,1,23,31,2002-01-31,Winter,0.0
26903.0,4,32,2002,2,1,0,1,2002-02-01,Winter,0.0
24846.0,4,32,2002,2,1,1,1,2002-02-01,Winter,0.0
23905.0,4,32,2002,2,1,2,1,2002-02-01,Winter,0.0
23443.0,4,32,2002,2,1,3,1,2002-02-01,Winter,0.0
23416.0,4,32,2002,2,1,4,1,2002-02-01,Winter,0.0
23932.0,4,32,2002,2,1,5,1,2002-02-01,Winter,0.0
25806.0,4,32,2002,2,1,6,1,2002-02-01,Winter,0.0
29736.0,4,32,2002,2,1,7,1,2002-02-01,Winter,0.0
32285.0,4,32,2002,2,1,8,1,2002-02-01,Winter,0.0
32539.0,4,32,2002,2,1,9,1,2002-02-01,Winter,0.0
32659.0,4,32,2002,2,1,10,1,2002-02-01,Winter,0.0
32601.0,4,32,2002,2,1,11,1,2002-02-01,Winter,0.0
32375.0,4,32,2002,2,1,12,1,2002-02-01,Winter,0.0
31905.0,4,32,2002,2,1,13,1,2002-02-01,Winter,0.0
31771.0,4,32,2002,2,1,14,1,2002-02-01,Winter,0.0
31301.0,4,32,2002,2,1,15,1,2002-02-01,Winter,0.0
31016.0,4,32,2002,2,1,16,1,2002-02-01,Winter,0.0
31167.0,4,32,2002,2,1,17,1,2002-02-01,Winter,0.0
32413.0,4,32,2002,2,1,18,1,2002-02-01,Winter,0.0
33387.0,4,32,2002,2,1,19,1,2002-02-01,Winter,0.0
32595.0,4,32,2002,2,1,20,1,2002-02-01,Winter,0.0
31825.0,4,32,2002,2,1,21,1,2002-02-01,Winter,0.0
30833.0,4,32,2002,2,1,22,1,2002-02-01,Winter,0.0
29250.0,4,32,2002,2,1,23,1,2002-02-01,Winter,0.0
27237.0,5,33,2002,2,1,0,2,2002-02-02,Winter,0.0
25656.0,5,33,2002,2,1,1,2,2002-02-02,Winter,0.0
24867.0,5,33,2002,2,1,2,2,2002-02-02,Winter,0.0
24278.0,5,33,2002,2,1,3,2,2002-02-02,Winter,0.0
24305.0,5,33,2002,2,1,4,2,2002-02-02,Winter,0.0
24639.0,5,33,2002,2,1,5,2,2002-02-02,Winter,0.0
25496.0,5,33,2002,2,1,6,2,2002-02-02,Winter,0.0
26946.0,5,33,2002,2,1,7,2,2002-02-02,Winter,0.0
28242.0,5,33,2002,2,1,8,2,2002-02-02,Winter,0.0
29874.0,5,33,2002,2,1,9,2,2002-02-02,Winter,0.0
30828.0,5,33,2002,2,1,10,2,2002-02-02,Winter,0.0
31013.0,5,33,2002,2,1,11,2,2002-02-02,Winter,0.0
30581.0,5,33,2002,2,1,12,2,2002-02-02,Winter,0.0
29868.0,5,33,2002,2,1,13,2,2002-02-02,Winter,0.0
29036.0,5,33,2002,2,1,14,2,2002-02-02,Winter,0.0
28348.0,5,33,2002,2,1,15,2,2002-02-02,Winter,0.0
28072.0,5,33,2002,2,1,16,2,2002-02-02,Winter,0.0
28630.0,5,33,2002,2,1,17,2,2002-02-02,Winter,0.0
31166.0,5,33,2002,2,1,18,2,2002-02-02,Winter,0.0
32773.0,5,33,2002,2,1,19,2,2002-02-02,Winter,0.0
32530.0,5,33,2002,2,1,20,2,2002-02-02,Winter,0.0
32080.0,5,33,2002,2,1,21,2,2002-02-02,Winter,0.0
31253.0,5,33,2002,2,1,22,2,2002-02-02,Winter,0.0
29812.0,5,33,2002,2,1,23,2,2002-02-02,Winter,0.0
28206.0,6,34,2002,2,1,0,3,2002-02-03,Winter,0.0
26710.0,6,34,2002,2,1,1,3,2002-02-03,Winter,0.0
25799.0,6,34,2002,2,1,2,3,2002-02-03,Winter,0.0
25382.0,6,34,2002,2,1,3,3,2002-02-03,Winter,0.0
25229.0,6,34,2002,2,1,4,3,2002-02-03,Winter,0.0
